dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_1.0.0,is_valid_v_1.0.1,is_valid_v_1.0.2,is_valid_v_1.0.3,is_valid_v_2.0.0,is_valid_one_version,most_recent_valid_version,is_downloaded,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,is_empty,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
5cd92f7c8b4c413256510ca6,infrastructures-de-recharge-pour-vehicules-electriques-yvelines,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-yvelines/,30c1dae9-1976-4061-93e5-5059cacea5bd,irve-sey-78-20201007.csv,2020-10-07T11:56:13.002000,alexandre-court-2,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5c4984aa8b4c413353f10957,infrastructures-de-recharge-pour-vehicules-electriques-vaucluselec,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-vaucluselec/,bfc51035-2aff-4a61-8c1f-3f0150294f90,irve-vaucluselec-20210409.csv,2021-04-09T18:40:39.529000,alexandre-court-2,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5c53956f9ce2e73d40275b6c,infrastructures-de-recharge-pour-vehicules-electriques-alize-liberte-orleans-metropole,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-alize-liberte-orleans-metropole/,d80e6d03-e75b-477a-99da-d864ab536191,Export au format GeoJSON,2019-03-11T14:03:03.035000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
57fbbd2f88ee3819a45ff490,se61-infrastructures-de-recharge-pour-vehicules-electriques-dans-lorne-61,https://demo.data.gouv.fr/fr/datasets/se61-infrastructures-de-recharge-pour-vehicules-electriques-dans-lorne-61/,3859ecbd-11f4-4f30-ab10-796284a45724,Stations-recharge-VE-Se61_01_03_2017.xlsx,2017-03-01T20:25:32.777000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
57fbbd2f88ee3819a45ff490,se61-infrastructures-de-recharge-pour-vehicules-electriques-dans-lorne-61,https://demo.data.gouv.fr/fr/datasets/se61-infrastructures-de-recharge-pour-vehicules-electriques-dans-lorne-61/,e924db67-bcca-4e02-bc67-1c75d2799929,Stations-recharge-VE-Se61_29_11_2016.xlsx,2016-11-29T17:58:44.011000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
57fbbd2f88ee3819a45ff490,se61-infrastructures-de-recharge-pour-vehicules-electriques-dans-lorne-61,https://demo.data.gouv.fr/fr/datasets/se61-infrastructures-de-recharge-pour-vehicules-electriques-dans-lorne-61/,93d9abad-0c14-4967-960a-ff5dfd9d0f0f,Stations-recharge-VE-Se61_29_11_2016.xlsx,2016-10-10T18:09:47.240000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5c53956f9ce2e73d40275b6c,infrastructures-de-recharge-pour-vehicules-electriques-alize-liberte-orleans-metropole,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-alize-liberte-orleans-metropole/,3f1f8a7f-3805-4430-9ab1-ed318eb8e7a6,Export au format CSV,2019-03-11T14:03:03.035000,orleans-agglo,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5c53956f9ce2e73d40275b6c,infrastructures-de-recharge-pour-vehicules-electriques-alize-liberte-orleans-metropole,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-alize-liberte-orleans-metropole/,30fdeef5-9375-4592-a175-1b3321a4fe92,Export au format JSON,2019-03-11T14:03:03.035000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5c53956f9ce2e73d40275b6c,infrastructures-de-recharge-pour-vehicules-electriques-alize-liberte-orleans-metropole,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-alize-liberte-orleans-metropole/,51d1e2f1-5f0a-48a6-ada7-bc69244e9b8d,Export au format Shapefile,2019-03-11T14:03:03.035000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5b110d7e88ee38208c6bc15a,infrastructure-de-recharge-pour-vehicules-electriques-irve-sainte-adresse,https://demo.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-irve-sainte-adresse/,6bee9a1e-dc8e-4228-9e16-2fa477986b81,INFRASTRUCTURE DE RECHARGE POUR VEHICULES ELECTRIQUES (IRVE) _ SAINTE-ADRESSE ,2018-06-01T11:17:45.470000,mairie-de-sainte-adresse,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
580e244188ee380f6b13e4c7,bornes-de-recharge-de-rambouillet-territoires,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-de-rambouillet-territoires/,1ddbaf0f-2ee8-4df1-a3a4-c4ef75b3043a,irve-rt78-20200406.xlsx,2020-04-06T15:50:53.237000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
580e244188ee380f6b13e4c7,bornes-de-recharge-de-rambouillet-territoires,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-de-rambouillet-territoires/,ca25e3fa-bf6a-4fb4-8fc7-8cc4c67104e4,IRVE_RT78_20180511,2018-05-11T09:35:28.668000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
580e244188ee380f6b13e4c7,bornes-de-recharge-de-rambouillet-territoires,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-de-rambouillet-territoires/,8d1f8c7c-293b-4d77-bf15-683136a48831,BDD_IRVE-RT78.csv,2016-10-25T13:40:07.453000,rambouillet-territoires,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
58944aff88ee3805a69b81a5,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-perimetre-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-perimetre-surfacique/,0e469fc6-e28f-4b43-8ce9-b63ecfe99a9e,N_HABILLAGE_TXT_18233_018.TAB (archive),2020-02-29T06:45:45.052000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,43de58c7-261e-4117-a0db-ff33f91fae6e,1658011_small_97032.png,2020-01-24T12:52:38.556000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,69036613-847c-4c6f-9c2c-8ed160a76a1c,Nouvelle_Aquitaine_partiel__Appels_a_projets_AAP_infrastructures_de_recharge_de_vehicules_electriques___Communes_surfacique.pdf,2020-01-24T12:52:38.556000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,baf3ad48-fe6e-405b-b881-87fd921bb229,1658011_large_5841.png,2020-01-24T12:52:38.557000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,4fd8ad74-c6a6-4c78-aa8a-0e80413c3151,l_recharge_veh_coms_s_r75 (export GeoJSON),2020-01-24T12:52:38.558000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,a7a44d3c-8439-4810-b88d-1534acf409a0,l_recharge_veh_coms_s_r75 (export SHP/WGS-84),2020-01-24T12:52:38.558000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,01069976-ce95-4d79-82bf-8e69c2bf6369,index.csv,2020-01-24T12:52:38.555000,dreal-nouvelle-aquitaine,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
58944aff88ee3805a69b81a5,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-perimetre-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-perimetre-surfacique/,9aaea55a-0782-4159-8f67-4ed5409408fd,N_HABILLAGE_TXT_18233_018.TAB (export GeoJSON),2020-02-29T06:45:45.052000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
58944aff88ee3805a69b81a5,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-perimetre-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-perimetre-surfacique/,0f869dc7-e28e-4f19-aa44-a400e5b7d2a3,N_HABILLAGE_TXT_18233_018.TAB (export SHP/WGS-84),2020-02-29T06:45:45.053000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
58c69a11c751df3e0df71d89,bornes-de-recharge-de-la-ville-de-beauvais,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-de-la-ville-de-beauvais/,bd1eabd4-f323-4932-a203-f7cd54e2797f,IRVE_VILLEDEBEAUVAIS_20170320.csv,2017-03-20T13:52:09.241000,ville-de-beauvais,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5416c7d3a3a72937ecd41f9e,infrastructure-de-recharge-pour-vehicules-electriques-legers-reseau-renault,https://demo.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-legers-reseau-renault/,eacde123-5251-41d0-a481-4e47db65b936,Infrastructure de recharge pour véhicule électrique - Réseau Renault,2014-09-15T09:59:56.610000,renault-sas,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,c1dcf63d-733a-4269-8d3d-4b980ee30026,l_recharge_veh_coms_s_r75.shp (export SHP/WGS-84),2020-01-24T12:52:38.554000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,6aab4adf-af9f-474b-85db-3dfa72af4942,l_recharge_veh_coms_s_r75.shp (export GeoJSON),2020-01-24T12:52:38.553000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,071da26b-fcd2-4bed-bf83-007b6ba2687a,l_recharge_veh_coms_s_r75.shp (archive),2020-01-24T12:52:38.553000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5e9d5cfb1a7cd001b4eda135,infrastructure-de-recharge-vehicules-electriques-saint-etienne-metropole,https://demo.data.gouv.fr/fr/datasets/infrastructure-de-recharge-vehicules-electriques-saint-etienne-metropole/,88e0d165-57a9-4762-8b89-86321757c943,irve-sem-20200420.csv,2020-04-20T10:28:30.856000,e-totem,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
56e82fa0c751df2e749abcac,infrastructures-de-recharge-pour-vehicules-electriques-reseau-electricite-seine-aval,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-reseau-electricite-seine-aval/,9806dc1e-2f2b-49a3-a2e6-ea4601920502,Réseau IRVE ElectriCité Seine Aval,2016-03-15T16:55:47.152000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
583c15cc88ee380694c65bb3,infrastructure-de-recharge-pour-vehicules-electriques-en-seine-et-marne-ecocharge-77,https://demo.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-en-seine-et-marne-ecocharge-77/,2abeb8d7-9a5c-4430-a2b2-e2290b420cd9,IRVE 77 - décembre 2016,2016-12-20T10:43:54.047000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
59d6217188ee3810bf75ab73,infrastructures-de-recharge-pour-vehicules-electrique-sdei-reseau-chargelec-36,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electrique-sdei-reseau-chargelec-36/,d8bc2b3d-472a-4667-92e9-b407ecbdb2e9,irve-sdei-20210324.csv,2021-03-24T17:10:37.771000,syndicat-departemental-denergies-de-lindre,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,69d40940-34fc-4b5a-80e3-7233fb584cdb,l_recharge_veh_coms_s_r75.tab (archive),2020-01-24T12:52:38.550000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,762fca37-4a6b-4d7a-951e-fd2039103d49,l_recharge_veh_coms_s_r75.tab (export GeoJSON),2020-01-24T12:52:38.551000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a09a45ec751df1c82537c91,nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-appels-a-projets-aap-infrastructures-de-recharge-de-vehicules-electriques-communes-surfacique/,fc6fc087-6f26-48fe-95fc-0943c40631ac,l_recharge_veh_coms_s_r75.tab (export SHP/WGS-84),2020-01-24T12:52:38.552000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5416c7d3a3a72937ecd41f9e,infrastructure-de-recharge-pour-vehicules-electriques-legers-reseau-renault,https://demo.data.gouv.fr/fr/datasets/infrastructure-de-recharge-pour-vehicules-electriques-legers-reseau-renault/,4ccc460c-d837-4fd5-b6f5-557188eec8db,Infrastructure de recharge pour véhicule électrique - Réseau Renault,2014-09-15T09:59:24.426000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
54231d4a88ee38334b5b9e1d,fichier-exemple-stations-de-recharge-de-vehicules-electriques,https://demo.data.gouv.fr/fr/datasets/fichier-exemple-stations-de-recharge-de-vehicules-electriques/,099eb6ff-bcf4-42be-bda7-61dfe1ca4c9f,exemple-valide.csv,2021-05-05T17:03:39.159000,etalab,,3 - search request,,False,False,False,False,True,True,2.0.0,True,False,True,False,True,False,etalab/schema-irve,False,True,False
60dfb3a24ee420f5916bb0d0,sync41a482e-irve-infrastructures-de-recharge-pour-vehicules-electriques-dans-le-grand-avignon,https://demo.data.gouv.fr/fr/datasets/sync41a482e-irve-infrastructures-de-recharge-pour-vehicules-electriques-dans-le-grand-avignon/,81c607c7-3d35-416a-965b-023db3b4b64e,ga_irve.zip,2021-07-19T02:22:40.368000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
60dfb3a24ee420f5916bb0d0,sync41a482e-irve-infrastructures-de-recharge-pour-vehicules-electriques-dans-le-grand-avignon,https://demo.data.gouv.fr/fr/datasets/sync41a482e-irve-infrastructures-de-recharge-pour-vehicules-electriques-dans-le-grand-avignon/,b76448ec-5087-4f61-aba2-9b3422a24466,ga_irve.csv,2021-07-19T02:22:40.368000,grand-avignon,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
60dfb3a24ee420f5916bb0d0,sync41a482e-irve-infrastructures-de-recharge-pour-vehicules-electriques-dans-le-grand-avignon,https://demo.data.gouv.fr/fr/datasets/sync41a482e-irve-infrastructures-de-recharge-pour-vehicules-electriques-dans-le-grand-avignon/,ebd80f75-f9f4-4330-8aec-cd5dae698cb4,ga_irve.geojson,2021-07-19T02:22:40.368000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
60dfe16b6f41d993ef6bb0cb,transactions-des-charges-des-vehicules-electriques-de-fonction-de-sap-labs-france-1,https://demo.data.gouv.fr/fr/datasets/transactions-des-charges-des-vehicules-electriques-de-fonction-de-sap-labs-france-1/,476a407f-42f1-42ca-a217-153dde6ecaa2,Export au format CSV,2021-01-19T09:29:42,open-data-reseaux-energies-1,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
60dfe16b6f41d993ef6bb0cb,transactions-des-charges-des-vehicules-electriques-de-fonction-de-sap-labs-france-1,https://demo.data.gouv.fr/fr/datasets/transactions-des-charges-des-vehicules-electriques-de-fonction-de-sap-labs-france-1/,9c9991bc-4f2b-4da5-bb26-0ca1b152fa47,Export au format JSON,2021-01-19T09:29:42,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5fa49295118613f32c1963e6,bornes-de-recharge-pour-vehicules-electriques-4,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicules-electriques-4/,91830d4d-4220-4002-a201-4281c0b0655b,IRVE (normalisé Etalab),2021-07-19T02:05:40.480000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5fa49295118613f32c1963e6,bornes-de-recharge-pour-vehicules-electriques-4,https://demo.data.gouv.fr/fr/datasets/bornes-de-recharge-pour-vehicules-electriques-4/,50e07a4c-c1b9-49b2-9513-9df518ad95f4,IRVE,2021-07-19T02:05:40.481000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
602e803d0cb76af9a4cf42f2,infrastructures-de-recharge-pour-vehicules-electriques-de-la-ville-de-beauvais-2018-2019,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-de-la-ville-de-beauvais-2018-2019/,36484ff9-5c78-4f83-8b1f-a6604da2a4c6,Carte des mobilités douces de la ville de Beauvais,2021-02-19T15:47:58.578000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
602e803d0cb76af9a4cf42f2,infrastructures-de-recharge-pour-vehicules-electriques-de-la-ville-de-beauvais-2018-2019,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-de-la-ville-de-beauvais-2018-2019/,aea03bf3-f6df-4aa6-a7d7-8ffca08c77e5,Fiche descriptive du jeu de données,2021-02-19T09:24:43.412000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
602e803d0cb76af9a4cf42f2,infrastructures-de-recharge-pour-vehicules-electriques-de-la-ville-de-beauvais-2018-2019,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-de-la-ville-de-beauvais-2018-2019/,0581059f-fa7a-46b6-a2b8-9a4343e038ae,Infrastructures de recharge pour véhicules électriques de la ville de Beauvais,2021-02-18T15:59:32.706000,ville-de-beauvais,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5fcb06852833ccfe8d43096a,bornes-recharge-electrique,https://demo.data.gouv.fr/fr/datasets/bornes-recharge-electrique/,9e75a85e-255e-4f4d-8bf5-713587c1ba5e,Export au format CSV,2021-07-19T04:00:09,toulouse-metropole,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5fcb06852833ccfe8d43096a,bornes-recharge-electrique,https://demo.data.gouv.fr/fr/datasets/bornes-recharge-electrique/,1eb9d82c-5a6d-4ef5-b7ba-57ffd0f84ae9,Export au format JSON,2021-07-19T04:00:09,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5fcb06852833ccfe8d43096a,bornes-recharge-electrique,https://demo.data.gouv.fr/fr/datasets/bornes-recharge-electrique/,3c2af47a-3a09-4aea-a174-f6c7a8d8657f,Export au format GeoJSON,2021-07-19T04:00:09,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5fcb06852833ccfe8d43096a,bornes-recharge-electrique,https://demo.data.gouv.fr/fr/datasets/bornes-recharge-electrique/,7826a358-38ca-4ad9-93ea-b901e93d342e,Export au format Shapefile,2021-07-19T04:00:09,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
609218f4e076262de7296bc5,belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,https://demo.data.gouv.fr/fr/datasets/belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel/,fde557ec-b96e-49a5-9282-31407296282c,Export au format CSV,2021-07-19T03:58:06,mairie-de-paris,,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
609218f4e076262de7296bc5,belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,https://demo.data.gouv.fr/fr/datasets/belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel/,7ecb2834-cc5b-47c2-a607-3de2053516a4,Export au format JSON,2021-07-19T03:58:06,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
609218f4e076262de7296bc5,belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,https://demo.data.gouv.fr/fr/datasets/belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel/,e28f5628-e5ac-481a-be9e-914290e9d77a,Export au format GeoJSON,2021-07-19T03:58:06,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
609218f4e076262de7296bc5,belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,https://demo.data.gouv.fr/fr/datasets/belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel/,737301d5-4df8-4ad1-98ea-be0e74749810,Export au format Shapefile,2021-07-19T03:58:06,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5485ca39c751df3daa52aa9a,infrastructures-de-recharge-pour-vehicules-electriques-indigo,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-indigo/,cda6ec80-4d1a-4db2-b077-6fe6ea8fcaf6,CorriDoor,2016-05-23T17:25:28.556000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5485ca39c751df3daa52aa9a,infrastructures-de-recharge-pour-vehicules-electriques-indigo,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-indigo/,ffd9b9e6-6877-440d-93ed-7947d737c6a8,Infrastructures de Recharge pour Véhicules Electriques - INDIGO,2016-05-27T10:27:30.060000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
5a6f479e88ee3861b8e7bc8f,infrastructures-de-recharge-pour-vehicules-electriques-corri-door,https://demo.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-corri-door/,d559ba74-0fbe-4326-94db-0d370f8e1628,Infrastructures de Recharge pour Véhicules Électriques - Corri-Door,2018-01-29T17:11:39.691000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
54231d4a88ee38334b5b9e1d,fichier-exemple-stations-de-recharge-de-vehicules-electriques,https://demo.data.gouv.fr/fr/datasets/fichier-exemple-stations-de-recharge-de-vehicules-electriques/,a92f16ab-e2a8-4202-a566-cb48c6ea4766,Schéma de validation d'un fichier CSV IRVE,2019-10-08T10:45:32.964000,,wrong-file-format,3 - search request,,False,False,False,False,False,False,,False,False,False,False,,,etalab/schema-irve,False,False,False
