BGT_NATDEC,BGT_ANNEE,BGT_SIRET,BGT_NOM,BGT_CONTNAT,BGT_CONTNAT_LABEL,BGT_NATURE,BGT_NATURE_LABEL,BGT_FONCTION,BGT_FONCTION_LABEL,BGT_OPERATION,BGT_SECTION,BGT_OPBUDG,BGT_CODRD,BGT_MTREAL,BGT_MTBUDGPREC,BGT_MTRARPREC,BGT_MTPROPNOUV,BGT_MTPREV,BGT_CREDOUV,BGT_MTRAR3112,BGT_ARTSPE,last_modified,datagouv_resource_id,BGT_COUT,BGT_OP_INVEST,BGT_OP_CPT_TIERS,BGT_OP_PLURI
null,null,20005270200012,FINANCES,001,null,null,001 - Solde exécution invest. reporté,01000,null,null,investissement,null,dépense,3134877.91,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,null,null,null
null,null,20005270200012,PATRIMOINE,2316,null,null,23 - Immobilisations en cours,02040,null,null,investissement,null,dépense,80000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02040,4-2-78,null,4-2
null,null,20005270200012,FINANCES,28031,null,null,040 - Opérat° ordre transfert entre sections,32200,null,null,investissement,null,recette,2196.02,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,3221,301,null,null
null,null,20005270200012,FINANCES,28031,null,null,040 - Opérat° ordre transfert entre sections,02000,null,null,investissement,null,recette,10554.26,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0200,301,null,null
null,null,20005270200012,FINANCES,28031,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,763.84,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,2802,null,null,040 - Opérat° ordre transfert entre sections,81000,null,null,investissement,null,recette,31795.98,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,810,301,null,null
null,null,20005270200012,FINANCES,2802,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,204.02,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,024,null,null,024 - Produits des cessions d'immobilisations,81000,null,null,investissement,null,recette,144200,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,810,null,null,null
null,null,20005270200012,FINANCES,021,null,null,021 - Virement de la sect° de fonctionnement,01000,null,null,investissement,null,recette,1883432.33,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,null,null,null
null,null,20005270200012,ENVIRONNEM,458101,null,null,4581 - Opérations sous mandat,81000,null,null,investissement,null,dépense,30000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,824,null,01,null
null,null,20005270200012,ECONOMIE,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,48000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,7-2-656,null,7-2
null,null,20005270200012,CULTURE,2184,null,null,21 - Immobilisations corporelles,32100,null,null,investissement,null,dépense,2000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,3211,5-9-668,null,5-9
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,25000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-634,null,3-1
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,35000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-633,null,3-1
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,60000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-209,null,3-1
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,244000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-207,null,3-1
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,301000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-206,null,3-1
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,887300,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-197,null,3-1
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,8000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-19,null,3-1
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,489500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-153,null,3-1
null,null,20005270200012,FINANCES,28031,null,null,040 - Opérat° ordre transfert entre sections,33100,null,null,investissement,null,recette,3396.67,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,331,301,null,null
null,null,20005270200012,FINANCES,28031,null,null,040 - Opérat° ordre transfert entre sections,81000,null,null,investissement,null,recette,36934.88,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,824,301,null,null
null,null,20005270200012,FINANCES,28031,null,null,040 - Opérat° ordre transfert entre sections,83000,null,null,investissement,null,recette,15154.33,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8330,301,null,null
null,null,20005270200012,FINANCES,2804133,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,44.99,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,2804183,null,null,040 - Opérat° ordre transfert entre sections,02040,null,null,investissement,null,recette,166.67,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02040,301,null,null
null,null,20005270200012,FINANCES,2804172,null,null,040 - Opérat° ordre transfert entre sections,81400,null,null,investissement,null,recette,4617.1,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,814,301,null,null
null,null,20005270200012,FINANCES,2804172,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,82.9,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28041622,null,null,040 - Opérat° ordre transfert entre sections,52400,null,null,investissement,null,recette,666.67,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,5201,301,null,null
null,null,20005270200012,FINANCES,28041622,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,33.33,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28041582,null,null,040 - Opérat° ordre transfert entre sections,82300,null,null,investissement,null,recette,61.38,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8230,301,null,null
null,null,20005270200012,FINANCES,28041582,null,null,040 - Opérat° ordre transfert entre sections,82200,null,null,investissement,null,recette,5986.1,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,301,null,null
null,null,20005270200012,FINANCES,28041582,null,null,040 - Opérat° ordre transfert entre sections,81400,null,null,investissement,null,recette,53436.1,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,814,301,null,null
null,null,20005270200012,FINANCES,28041582,null,null,040 - Opérat° ordre transfert entre sections,81100,null,null,investissement,null,recette,33213.11,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8111,301,null,null
null,null,20005270200012,FINANCES,28041582,null,null,040 - Opérat° ordre transfert entre sections,81000,null,null,investissement,null,recette,35.33,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,824,301,null,null
null,null,20005270200012,FINANCES,28041582,null,null,040 - Opérat° ordre transfert entre sections,12000,null,null,investissement,null,recette,820.71,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,120,301,null,null
null,null,20005270200012,FINANCES,28041582,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,47.27,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,28041412,null,null,040 - Opérat° ordre transfert entre sections,81100,null,null,investissement,null,recette,104.8,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8111,301,null,null
null,null,20005270200012,FINANCES,28041412,null,null,040 - Opérat° ordre transfert entre sections,81000,null,null,investissement,null,recette,670.62,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,824,301,null,null
null,null,20005270200012,FINANCES,28041412,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,24.58,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,2804133,null,null,040 - Opérat° ordre transfert entre sections,90000,null,null,investissement,null,recette,388.48,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,900,301,null,null
null,null,20005270200012,FINANCES,2804133,null,null,040 - Opérat° ordre transfert entre sections,82200,null,null,investissement,null,recette,5066.53,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,301,null,null
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,82200,null,null,investissement,null,dépense,30000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,821,3-1-198,null,3-1
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,81700,null,null,investissement,null,dépense,28400,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,817,3-5-171,null,3-5
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,81400,null,null,investissement,null,dépense,35000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,814,3-4-222,null,3-4
null,null,20005270200012,PATRIMOINE,2188,null,null,21 - Immobilisations corporelles,51100,null,null,investissement,null,dépense,2600,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,5110,4-6-687,null,4-6
null,null,20005270200012,TOURISME,2188,null,null,21 - Immobilisations corporelles,33100,null,null,investissement,null,dépense,0,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,330,5-3-190,null,5-3
null,null,20005270200012,SPORTIVE,2188,null,null,21 - Immobilisations corporelles,30000,null,null,investissement,null,dépense,8000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,3307,9-2-621,null,9-2
null,null,20005270200012,TOURISME,2188,null,null,21 - Immobilisations corporelles,30000,null,null,investissement,null,dépense,10000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,3300,5-3-662,null,5-3
null,null,20005270200012,ENFANCE,2188,null,null,21 - Immobilisations corporelles,25100,null,null,investissement,null,dépense,11500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,2510,2-4-632,null,2-4
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,02400,null,null,investissement,null,dépense,6000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0240,3-7-648,null,3-7
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,02300,null,null,investissement,null,dépense,15000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0232,3-3-185,null,3-3
null,null,20005270200012,COMMUNICAT,2188,null,null,21 - Immobilisations corporelles,02300,null,null,investissement,null,dépense,7000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0232,10-1-190,null,10-1
null,null,20005270200012,COMMUNICAT,2188,null,null,21 - Immobilisations corporelles,02300,null,null,investissement,null,dépense,3200,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0231,10-1-184,null,10-1
null,null,20005270200012,PATRIMOINE,2188,null,null,21 - Immobilisations corporelles,02096,null,null,investissement,null,dépense,1600,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,020961,4-7-697,null,4-7
null,null,20005270200012,PATRIMOINE,2188,null,null,21 - Immobilisations corporelles,02096,null,null,investissement,null,dépense,5000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,020961,4-7-697,null,4-7
null,null,20005270200012,EQUIPEMENT,2188,null,null,21 - Immobilisations corporelles,02091,null,null,investissement,null,dépense,1900,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,020912,5-8-667,null,5-8
null,null,20005270200012,PROXIMITE,2188,null,null,21 - Immobilisations corporelles,02011,null,null,investissement,null,dépense,5000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02010,12-1-637,null,12-1
null,null,20005270200012,PROXIMITE,2188,null,null,21 - Immobilisations corporelles,02011,null,null,investissement,null,dépense,1500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02010,12-1-636,null,12-1
null,null,20005270200012,PROXIMITE,2188,null,null,21 - Immobilisations corporelles,02011,null,null,investissement,null,dépense,6000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02010,12-1-636,null,12-1
null,null,20005270200012,EQUIPEMENT,2188,null,null,21 - Immobilisations corporelles,02010,null,null,investissement,null,dépense,3440,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0201,5-4-663,null,5-4
null,null,20005270200012,EQUIPEMENT,2188,null,null,21 - Immobilisations corporelles,02010,null,null,investissement,null,dépense,1500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0201,5-4-663,null,5-4
null,null,20005270200012,FINANCES,2188,null,null,21 - Immobilisations corporelles,02000,null,null,investissement,null,dépense,10000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,0200,11-1-191,null,11-1
null,null,20005270200012,EQUIPEMENT,2188,null,null,21 - Immobilisations corporelles,40000,null,null,investissement,null,dépense,700,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,413,5-5-664,null,5-5
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,82200,null,null,investissement,null,dépense,15000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,821,3-7-650,null,3-7
null,null,20005270200012,VOIRIEEV,2315,null,null,23 - Immobilisations en cours,81400,null,null,investissement,null,dépense,10000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,814,3-4-105,null,3-4
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,82200,null,null,investissement,null,dépense,25000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8221,3-1-635,null,3-1
null,null,20005270200012,ENFANCE,2315,null,null,23 - Immobilisations en cours,64100,null,null,investissement,null,dépense,420000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,640,2-2-202,null,2-2
null,null,20005270200012,TERRITOIRE,2312,null,null,23 - Immobilisations en cours,81000,null,null,investissement,null,dépense,14000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,810,8-1-204,null,8-1
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,95000,null,null,investissement,null,dépense,1000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,955,3-3-617,null,3-3
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,95000,null,null,investissement,null,dépense,8500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,955,3-3-617,null,3-3
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,95000,null,null,investissement,null,dépense,9000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,955,3-3-50,null,3-3
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,95000,null,null,investissement,null,dépense,1500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,955,3-3-50,null,3-3
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,95000,null,null,investissement,null,dépense,3500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,955,3-3-50,null,3-3
null,null,20005270200012,EQUIPEMENT,2188,null,null,21 - Immobilisations corporelles,95000,null,null,investissement,null,dépense,2000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,9501,5-6-665,null,5-6
null,null,20005270200012,ECONOMIE,2188,null,null,21 - Immobilisations corporelles,90000,null,null,investissement,null,dépense,30000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,9019,7-1-179,null,7-1
null,null,20005270200012,ECONOMIE,2188,null,null,21 - Immobilisations corporelles,90000,null,null,investissement,null,dépense,6000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,900,7-1-601,null,7-1
null,null,20005270200012,PATRIMOINE,2188,null,null,21 - Immobilisations corporelles,90000,null,null,investissement,null,dépense,1600,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,900,4-8-700,null,4-8
null,null,20005270200012,ENVIRONNEM,2188,null,null,21 - Immobilisations corporelles,83000,null,null,investissement,null,dépense,26500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8330,6-1-220,null,6-1
null,null,20005270200012,ENVIRONNEM,2188,null,null,21 - Immobilisations corporelles,83000,null,null,investissement,null,dépense,14000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8330,6-1-120,null,6-1
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,82300,null,null,investissement,null,dépense,4700,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8230,3-8-626,null,3-8
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,82200,null,null,investissement,null,dépense,4000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8222,3-3-641,null,3-3
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,82200,null,null,investissement,null,dépense,1500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8222,3-3-51,null,3-3
null,null,20005270200012,VOIRIEEV,2188,null,null,21 - Immobilisations corporelles,82200,null,null,investissement,null,dépense,4500,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8221,3-8-626,null,3-8
null,null,20005270200012,FINANCES,2804183,null,null,040 - Opérat° ordre transfert entre sections,02040,null,null,investissement,null,recette,33.33,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02040,301,null,null
null,null,20005270200012,FINANCES,280421,null,null,040 - Opérat° ordre transfert entre sections,01000,null,null,investissement,null,recette,66.67,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,01,301,null,null
null,null,20005270200012,FINANCES,280421,null,null,040 - Opérat° ordre transfert entre sections,51100,null,null,investissement,null,recette,3333.33,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,5110,301,null,null
null,null,20005270200012,CULTURE,1323,null,null,13 - Subventions d'investissement,33100,null,null,investissement,null,recette,913,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,332,5-3-164,null,5-3
null,null,20005270200012,CULTURE,1321,null,null,13 - Subventions d'investissement,33100,null,null,investissement,null,recette,1640,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,332,5-3-164,null,5-3
null,null,20005270200012,CULTURE,1321,null,null,13 - Subventions d'investissement,33100,null,null,investissement,null,recette,1718.67,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,332,5-3-164,null,5-3
null,null,20005270200012,CULTURE,1321,null,null,13 - Subventions d'investissement,33100,null,null,investissement,null,recette,1460,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,332,5-3-164,null,5-3
null,null,20005270200012,CULTURE,1321,null,null,13 - Subventions d'investissement,02040,null,null,investissement,null,recette,1566,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02040,5-3-164,null,5-3
null,null,20005270200012,PATRIMOINE,1321,null,null,13 - Subventions d'investissement,02040,null,null,investissement,null,recette,7477.5,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02040,4-1-702,null,4-1
null,null,20005270200012,ENVIRONNEM,1318,null,null,13 - Subventions d'investissement,83000,null,null,investissement,null,recette,18000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8330,6-1-170,null,6-1
null,null,20005270200012,ENFANCE,1318,null,null,13 - Subventions d'investissement,64100,null,null,investissement,null,recette,50000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,640,2-2-202,null,2-2
null,null,20005270200012,ENFANCE,1317,null,null,13 - Subventions d'investissement,64100,null,null,investissement,null,recette,52945.88,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,6411,2-1-44,null,2-1
null,null,20005270200012,SPORTIVE,1317,null,null,13 - Subventions d'investissement,40000,null,null,investissement,null,recette,55000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,4115,9-1-40,null,9-1
null,null,20005270200012,VOIRIEEV,13151,null,null,13 - Subventions d'investissement,81400,null,null,investissement,null,recette,40000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,816,3-1-197,null,3-1
null,null,20005270200012,ENVIRONNEM,1313,null,null,13 - Subventions d'investissement,83000,null,null,investissement,null,recette,11237,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8330,6-1-170,null,6-1
null,null,20005270200012,ENVIRONNEM,1313,null,null,13 - Subventions d'investissement,83000,null,null,investissement,null,recette,33000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8330,6-1-170,null,6-1
null,null,20005270200012,ENVIRONNEM,1312,null,null,13 - Subventions d'investissement,83000,null,null,investissement,null,recette,2014,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8330,6-1-2,null,6-1
null,null,20005270200012,VOIRIEEV,1312,null,null,13 - Subventions d'investissement,82200,null,null,investissement,null,recette,21533,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-209,null,3-1
null,null,20005270200012,VOIRIEEV,1312,null,null,13 - Subventions d'investissement,82200,null,null,investissement,null,recette,34378.12,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-207,null,3-1
null,null,20005270200012,VOIRIEEV,1312,null,null,13 - Subventions d'investissement,82200,null,null,investissement,null,recette,46835,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-205,null,3-1
null,null,20005270200012,VOIRIEEV,1312,null,null,13 - Subventions d'investissement,82200,null,null,investissement,null,recette,75000,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,8220,3-1-197,null,3-1
null,null,20005270200012,CULTURE,1323,null,null,13 - Subventions d'investissement,02040,null,null,investissement,null,recette,1025,null,null,null,null,null,null,null,2021-02-18T15:12:10.446000,64f9c99c-db8d-4157-993e-5e317f9bf37b,02040,5-3-164,null,5-3
