nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner
DEBELEC,507500775,damien.defossez@groupe-comelec.com,SGA Industries,contact@sga-industries.com,0232103853,Réseau de recharge DEBELEC,FRSGAP1M2026,,M2026,Parking privé à usage public,2682 Boulevard François Xavier Fafeur 11000 Carcassonne,11069,"[43.212574, 2.298185]",3,FRSGAE1M202601,,22,false,true,false,false,false,false,false,false,true,,Accès libre,false,Mo-Fr 08:30-16:30,Accessible mais non réservé PMR,Aucune restriction,false,Indirect,00000000000000,2021-10-04,Recharge uniquement disponible pendant les horaires d'ouvertures de la société,2021-10-04,2021-10-04T14:24:13.404000,615af25b29390d8a8b8b4bf4,e9aaeafc-88ee-4879-912a-f022d658541f,debelec
DEBELEC,507500775,damien.defossez@groupe-comelec.com,SGA Industries,contact@sga-industries.com,0232103853,Réseau de recharge DEBELEC,FRSGAP1M2026,,M2026,Parking privé à usage public,2682 Boulevard François Xavier Fafeur 11000 Carcassonne,11069,"[43.212574, 2.298185]",3,FRSGAE1M202602,,22,false,true,false,false,false,false,false,false,true,,Accès libre,false,Mo-Fr 08:30-16:30,Accessible mais non réservé PMR,Aucune restriction,false,Indirect,00000000000000,2021-10-04,Recharge uniquement disponible pendant les horaires d'ouvertures de la société,2021-10-04,2021-10-04T14:24:13.404000,615af25b29390d8a8b8b4bf4,e9aaeafc-88ee-4879-912a-f022d658541f,debelec
DEBELEC,507500775,damien.defossez@groupe-comelec.com,SGA Industries,contact@sga-industries.com,0232103853,Réseau de recharge DEBELEC,FRSGAP1M2026,,M2026,Parking privé à usage public,2682 Boulevard François Xavier Fafeur 11000 Carcassonne,11069,"[43.212574, 2.298185]",3,FRSGAE1M202603,,1.7,true,false,false,false,false,false,false,false,true,,Accès libre,false,Mo-Fr 08:30-16:30,Accessible mais non réservé PMR,Aucune restriction,false,Indirect,00000000000000,2021-10-04,Recharge uniquement disponible pendant les horaires d'ouvertures de la société,2021-10-04,2021-10-04T14:24:13.404000,615af25b29390d8a8b8b4bf4,e9aaeafc-88ee-4879-912a-f022d658541f,debelec
Brasserie Castelain,315255752,contact@brasseriecastelain.com,SGA Industries,contact@sga-automation.com,0232103853,Réseau de recharge Brasserie Castelain,FRSGAP1M2018,,M2018,Parking privé à usage public,13 Rue Pasteur 62410 Bénifontaine,62107,"[50.485561,2.831599]",3,FRSGAE1M201801,,22,false,true,false,false,false,false,false,false,true,,Accès libre,false,Mo-Fr 08:00-18:00,Accessible mais non réservé PMR,Aucune restriction,false,Indirect,00000000000000,2021-07-16,Recharge uniquement disponible pendant les horaires d'ouvertures de la société,2021-09-17,2021-10-04T14:03:13.894000,6148ab32783e9ea9c2d3cd52,0e6fe07e-c290-45fc-899f-c50c27d3cff9,brasserie-castelain
Brasserie Castelain,315255752,contact@brasseriecastelain.com,SGA Industries,contact@sga-automation.com,0232103853,Réseau de recharge Brasserie Castelain,FRSGAP1M2018,,M2018,Parking privé à usage public,13 Rue Pasteur 62410 Bénifontaine,62107,"[50.485561,2.831599]",3,FRSGAE1M201803,,1.7,true,false,false,false,false,false,false,false,true,,Accès libre,false,Mo-Fr 08:00-18:00,Accessible mais non réservé PMR,Aucune restriction,false,Indirect,00000000000000,2021-07-16,Recharge uniquement disponible pendant les horaires d'ouvertures de la société,2021-09-17,2021-10-04T14:03:13.894000,6148ab32783e9ea9c2d3cd52,0e6fe07e-c290-45fc-899f-c50c27d3cff9,brasserie-castelain
Brasserie Castelain,315255752,contact@brasseriecastelain.com,SGA Industries,contact@sga-automation.com,0232103853,Réseau de recharge Brasserie Castelain,FRSGAP1M2018,,M2018,Parking privé à usage public,13 Rue Pasteur 62410 Bénifontaine,62107,"[50.485561,2.831599]",3,FRSGAE1M201802,,22,false,true,false,false,false,false,false,false,true,,Accès libre,false,Mo-Fr 08:00-18:00,Accessible mais non réservé PMR,Aucune restriction,false,Indirect,00000000000000,2021-07-16,Recharge uniquement disponible pendant les horaires d'ouvertures de la société,2021-09-17,2021-10-04T14:03:13.894000,6148ab32783e9ea9c2d3cd52,0e6fe07e-c290-45fc-899f-c50c27d3cff9,brasserie-castelain
L2B Lorette Beaucamp Bonnet,449431683,contact@l2b-avocats.fr,SGA Industries,contact@sga-industries.com,0232103853,Réseau de recharge L2B,FRSGAP1M2003,,M2003,Parking privé à usage public,20 Rue Raymond Aron 76451 Mont-Saint-Aignan,76451,"[49.474365, 1.094714]",3,FRSGAE1M200301,,22,false,true,false,false,false,false,false,false,true,,Accès libre,false,Mo-Fr 09:00-18:00,Accessible mais non réservé PMR,Aucune restriction,false,Indirect,00000000000000,2021-09-30,Recharge uniquement disponible pendant les horaires d'ouvertures de la société,2021-10-04,2021-10-04T14:02:00.123000,615aec4d8361a410893539b1,aee3e8a9-383a-49e9-a2fc-4f4328a7185b,l2b-lorette-beaucamp-bonnet
L2B Lorette Beaucamp Bonnet,449431683,contact@l2b-avocats.fr,SGA Industries,contact@sga-industries.com,0232103853,Réseau de recharge L2B,FRSGAP1M2003,,M2003,Parking privé à usage public,20 Rue Raymond Aron 76451 Mont-Saint-Aignan,76451,"[49.474365, 1.094714]",3,FRSGAE1M200301,,1.7,true,false,false,false,false,false,false,false,true,,Accès libre,false,Mo-Fr 09:00-18:00,Accessible mais non réservé PMR,Aucune restriction,false,Indirect,00000000000000,2021-09-30,Recharge uniquement disponible pendant les horaires d'ouvertures de la société,2021-10-04,2021-10-04T14:02:00.123000,615aec4d8361a410893539b1,aee3e8a9-383a-49e9-a2fc-4f4328a7185b,l2b-lorette-beaucamp-bonnet
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,Compagnie des ports du morbihan,FRSYSEPORT,,Compagnie des ports du morbihan,Parking privé réservé à la clientèle,18 rue Alain Gerbault,56000,"[47.666127,-2.734816]",2,FRSYSEPORT1,,22,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès réservé,false,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00",Non accessible,non,false,Direct,NC,2020-02-03,,2021-10-01,2021-10-01T17:13:29.998000,61556c731edfc97c31a156dc,4d653435-66d6-4eeb-bd2b-51c2cd816b3e,see-you-sun
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,DLJ Saint Grégoire,FRSYSEDLJSTGREG,,DLJ Saint Grégoire,Parking privé réservé à la clientèle,Bâtiment M6 espace performance Alphasis,35760,"[48.155340,-1.698281]",2,FRSYSEDLJSTGREG1,,7.4,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès réservé,false,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00",Non accessible,non,false,Direct,NC,2020-05-26,,2021-10-01,2021-10-01T16:07:58.337000,61556c731edfc97c31a156dc,93ba600e-559d-43d7-b54a-eba23a474e09,see-you-sun
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,Sembreizh,FRSYSESEM,,Sembreizh,Parking privé réservé à la clientèle,318 route de Fougères,35700,"[48.132147,-1.633320]",1,FRSYSESEM1,,7.4,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès réservé,false,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00",Non accessible,non,false,Direct,NC,2020-12-09,,2021-10-01,2021-10-01T15:45:07.556000,61556c731edfc97c31a156dc,42b4fed8-65c7-42da-a1a3-253a5bed05d6,see-you-sun
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,La Tour d'Auvergne,FRSYSETAR,,La Tour d'Auvergne,Parking privé réservé à la clientèle,8 passage du Couëdic,35000,"[48.104082,-1.683493]",2,FRSYSETARDO1,,22,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès réservé,false,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00",Non accessible,non,false,Direct,NC,2021-05-26,,2021-10-01,2021-10-01T15:39:15.501000,61556c731edfc97c31a156dc,1ae8c1cb-6a4e-4af9-acba-523c40b445f6,see-you-sun
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,Bbraun - Nogent le Rotrou,FRSYSEBBRAUN,,Bbraun - Nogent le Rotrou,Parking privé réservé à la clientèle,13 rue croix la comtesse,28400,"[48.322455,0.809104]",4,FRSYSEBBRAUN,,22,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès réservé,false,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00",Non accessible,non,false,Direct,NC,2021-06-29,,2021-10-01,2021-10-01T15:28:37.311000,61556c731edfc97c31a156dc,1f80f110-9736-4703-8210-9d3c39918663,see-you-sun
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,Illico Réseau,FRSYSEILLICO,,Illico Réseau,Parking privé réservé à la clientèle,15 Rue Papiau de la Verrie,49000,"[47.444016,-0.545699]",2,FRSYSEILLICO1,,7.4,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès réservé,false,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00",Non accessible,non,false,Direct,NC,2021-05-26,,2021-10-01,2021-10-01T15:23:55.144000,61556c731edfc97c31a156dc,9cb22bea-8ac5-410a-b390-daa2b4e5169e,see-you-sun
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,La conterie,FRSYSEDLJCONTERIE1,,La conterie,Parking privé réservé à la clientèle,7 Rue Léo Lagrange,35131,"[48.039094,-1.691596]",2,FRSYSEDLJCONTERIE1,,7.4,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès réservé,false,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00",Non accessible,non,false,Direct,NC,2021-05-26,,2021-10-01,2021-10-01T15:22:42.018000,61556c731edfc97c31a156dc,efabf6d6-8f87-4580-bbb1-c0c4666f0b60,see-you-sun
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,Up Link,FRSYSEUPLINK,,Up Link,Parking privé réservé à la clientèle,15 Rue Papiau de la Verrie,49000,"[47.443892,-0.545601]",2,FRSYSEUPLINK1,,22,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès réservé,false,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00",Non accessible,non,false,Indirect,NC,2021-06-07,,2021-10-01,2021-10-01T14:37:26.115000,61556c731edfc97c31a156dc,3f2520d0-a437-41b0-b705-25fd57bd3c64,see-you-sun
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,Odyssea,FRSYSEODY,,Odyssea,Parking privé réservé à la clientèle,17 rue Océane,44800,"[47.227295,-1.634382]",16,FRSYSEODYDO10,,22,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès réservé,false,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00,Th 08:00-18:00",Non accessible,non,false,Indirect,NC,2021-04-26,,2021-09-30,2021-10-01T12:29:30.031000,61556c731edfc97c31a156dc,a5fb520f-8c89-4779-b617-4a3bca235dea,see-you-sun
See You Sun,824641294,aguerin@seeyousun.fr,See You Sun,aguerin@seeyousun.fr,,L'incroyable,FRSYSEETIK,,L'incroyable,Parking privé à usage public,Route de lorient,35238,"[48.108326,-1.724781]",12,FRSYSEETIK01,,22,false,true,false,false,false,false,true,false,true,"0,29 €/kWh + 1€/session",Accès libre,false,24/7,Non accessible,non,false,Direct,NC,2021-08-06,,2021-09-21,2021-10-01T12:27:22.541000,61556c731edfc97c31a156dc,c890d14e-2784-4c23-b03c-9c6aa0a5c02c,see-you-sun
SAS PRIMARD,842019319,gael.tulic@domainedefontenille.com,WAAT,g.uppilirajan@waat.fr,146421899,RÃ©seau de recharge SAS PRIMARD,Non concerné,61083,GUAINVILLE,Parking privé à usage public,1 Rue de Bueil 28260 Guainville,28271,"[48.919138,1.4431105]",6,FRWATE56851,01FC3165039QS5A8PHYNWQEXM2,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,2m,FALSE,Direct,50038584949635,2021-05-20,,2021-06-14,2021-09-30T11:56:15.366000,610bad0eb0b14f1f952a6549,07cea203-7504-40b6-9eed-62c74f521510,waat
SAS PRIMARD,842019317,gael.tulic@domainedefontenille.com,WAAT,g.uppilirajan@waat.fr,146421897,RÃ©seau de recharge SAS PRIMARD,Non concerné,61081,GUAINVILLE,Parking privé à usage public,1 Rue de Bueil 28260 Guainville,28269,"[48.919138,1.4431105]",4,FRWATE61081,01FC30EDMFXMB1P0AX34AJ79MT,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,2m,FALSE,Direct,50038584949635,2021-05-19,,2021-06-14,2021-09-30T11:56:15.366000,610bad0eb0b14f1f952a6549,07cea203-7504-40b6-9eed-62c74f521510,waat
SAS PRIMARD,842019317,gael.tulic@domainedefontenille.com,WAAT,g.uppilirajan@waat.fr,146421897,RÃ©seau de recharge SAS PRIMARD,Non concerné,61081,GUAINVILLE,Parking privé à usage public,1 Rue de Bueil 28260 Guainville,28269,"[48.919138,1.4431105]",4,FRWATE61080,01FC3165039QS5A8PHYNWQEXM0,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,2m,FALSE,Direct,50038584949635,2021-05-20,,2021-06-14,2021-09-30T11:56:15.366000,610bad0eb0b14f1f952a6549,07cea203-7504-40b6-9eed-62c74f521510,waat
SAS PRIMARD,842019318,gael.tulic@domainedefontenille.com,WAAT,g.uppilirajan@waat.fr,146421898,RÃ©seau de recharge SAS PRIMARD,Non concerné,61082,GUAINVILLE,Parking privé à usage public,1 Rue de Bueil 28260 Guainville,28270,"[48.919138,1.4431105]",5,FRWATE61079,01FC3165039QS5A8PHYNWQEXM1,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,2m,FALSE,Direct,50038584949635,2021-05-20,,2021-06-14,2021-09-30T11:56:15.366000,610bad0eb0b14f1f952a6549,07cea203-7504-40b6-9eed-62c74f521510,waat
DALTONER CHERBOURG,479246837,denis.lot@daltoner.fr,DALTONER CHERBOURG,denis.lot@daltoner.fr,0233440404,DALTONER CHERBOURG,Non concerné,01FGQVYRS0FX7TJ3JE1DEKMBBW,DALTONER CHERBOURG,Parking privé réservé à la clientèle,2300 Les Rouges Terres 50470 Cherbourg-en-Cotentin,50129,"[-1.60,49.61]",2,Non concerné,01FGQVYRS0FX7TJ3JE1DEKMBBW,22,true,true,false,false,false,false,true,true,false,0.79 €/minute,Accès réservé,false,"Mo-Fr 09:00-12:00, Mo-Fr 14:00-17:00",Accessible mais non réservé PMR,2m,false,Indirect,02520115760798,2021-09-01,,2021-09-14,2021-09-29T21:52:59.346000,6154c41aa48ed03a08961c4b,2a8ace47-fbf1-4d38-a67d-f5fd8dc66712,sas-durand-etasse
ENTREPRISE ADAM,329021760,sas.adam@wanadoo.fr,ENTREPRISE ADAM,sas.adam@wanadoo.fr,0388962573,ENTREPRISE ADAM,Non concerné,01FGHJ43ZN752K332T9ZQ06WE7,ADAM CHAUFFAGE,Parking privé réservé à la clientèle,1 rue Tulla 678,67237,"[7.84,48.68]",1,Non concerné,01FGHJH51VM77ZZ36YG5722J5Q,32,true,true,false,false,false,false,false,false,true,"0,40€",Accès libre,false,24/7,Accessible mais non réservé PMR,Sans restriction,false,Indirect,RTPL,2021-10-01,,2021-09-26,2021-09-26T19:37:24.069000,60ec114a8d02ab804b74e2bd,bb8df4f5-ff6a-4647-85b3-cddd5bc866bf,christophe-ohl
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50410002,,PONTORSON - la Gare,Voirie,5 place de la Gare 50170 PONTORSON,50410,"[48.5527294,-1.5052815]",2,FRS50E504100021,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02585962299638,2017-05-27,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-09-26T12:35:39.768000,5b45b48a88ee387e40bca90f,a22f7243-998a-4e8d-8322-b428040a4223,e-charge50
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P504101,,PONTORSON - aire de covoiturage,Voirie,6 voie de la Liberté 50170 PONTORSON,50410,"[48.554186,-1.499777]",2,FRS50E5041011,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02543559983486,2018-01-26,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-09-26T12:35:39.768000,5b45b48a88ee387e40bca90f,a22f7243-998a-4e8d-8322-b428040a4223,e-charge50
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50880001,,PONT-HEBERT - Rue des Juifs,Voirie,Rue des Juifs 50880 PONT-HEBERT,50409,"[49.1642203,-1.1278249]",2,FRS50E508800011,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02522431185405,2017-03-03,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-09-26T12:35:39.768000,5b45b48a88ee387e40bca90f,a22f7243-998a-4e8d-8322-b428040a4223,e-charge50
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50407001,,POILLEY - aire de l'Estuaire,Voirie,Aire de covoiturage de Ducey 50220 POILLEY,50407,"[48.6249671,-1.3367836]",2,FRS50E504070011,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02592329882239,2017-11-14,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-09-26T12:35:39.768000,5b45b48a88ee387e40bca90f,a22f7243-998a-4e8d-8322-b428040a4223,e-charge50
